30277;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce
30278;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce
30279;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce
30280;1146;Praha 10-Horní Mìcholupy, Boloòská 308, panelák
30281;1146;Praha 10-Horní Mìcholupy, Boloòská 308, panelák
30282;1146;Praha 10-Horní Mìcholupy, Boloòská 308, panelák
30283;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
30284;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
30285;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
30286;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10 (10588)
30287;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10 (10588)
30288;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10 (10588)
30289;1146;Praha 10-Stra_nice, Èernokostelecká 1153/72 x _kvorecká
30290;1146;Praha 10-Stra_nice, Èernokostelecká 1153/72 x _kvorecká
30291;1146;Praha 10-Stra_nice, Èernokostelecká 1153/72 x _kvorecká
30292;1144;Praha 10-Michle, Elektrárenská 774/2, ÈEZ
30293;1144;Praha 10-Michle, Elektrárenská 774/2, ÈEZ
30294;1146;Praha 10-Stra_nice, Dìtská 2047/69 x Èernokostelecká, Solidarita
30295;1146;Praha 10-Stra_nice, Dìtská 2047/69 x Èernokostelecká, Solidarita
30296;1146;Praha 10-Dolní Mìcholupy, Dolnomìcholupská 522/12a, Veskom, indoor
30297;1146;Praha 10-Dubeè, Starodubeèská 413/14, Z_
30298;1146;Praha 10-Dubeè, Starodubeèská 413/14, Z_
30299;1146;Praha 10-Dubeè, Starodubeèská 413/14, Z_
30300;1146;Praha 10-Stra_nice, Dubeèská 1766/16
30301;1146;Praha 10-Stra_nice, Dubeèská 1766/16
30302;1146;Praha 10-Stra_nice, Dubeèská 1766/16
30303;1146;Praha 10-Hájek, Pod Jankovem 83
30304;1146;Praha 10-Hájek, Pod Jankovem 83
30305;1146;Praha 10-Petrovice, Jakobiho 326, panelák
30306;1146;Praha 10-Petrovice, Jakobiho 326, panelák
30307;1146;Praha 10-Petrovice, Jakobiho 326, panelák
30308;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2
30309;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2
30310;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2
30311;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2 (10588)
30312;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2 (10588)
30313;1144;Praha 10-Vr_ovice, Kubánské námìstí 1-2 (10588)
30314;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
30315;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
30316;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
30317;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák (10588)
30318;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák (10588)
30319;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák (10588)
30320;1146;Praha 10-Dolní Mìcholupy, Ke Kablu 289, Kovo_rot
30321;1146;Praha 10-Dolní Mìcholupy, Ke Kablu 289, Kovo_rot
30322;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák
30323;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák
30324;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák
30325;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák (10588)
30326;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák (10588)
30327;1146;Praha 10-Hostivaø, Kozmíkova 1001/4, panelák (10588)
30328;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
30329;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
30330;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
30331;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka
30332;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka
30333;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka
30334;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka (10588)
30335;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka (10588)
30336;1146;Praha 10-Stra_nice, Køenická 2253/11, panelák, sídl. Skalka (10588)
30337;1146;Praha 10-_tìrboholy, K Uèili_ti 165/15, SOU zemìdìlské a Domov mláde_e
30338;1146;Praha 10-_tìrboholy, K Uèili_ti 165/15, SOU zemìdìlské a Domov mláde_e
30339;1146;Praha 10-_tìrboholy, K Uèili_ti 165/15, SOU zemìdìlské a Domov mláde_e
30340;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
30341;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
30342;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
30343;1146;Praha 10-Male_ice, Poèernická 272/96
30344;1146;Praha 10-Male_ice, Poèernická 272/96
30345;1146;Praha 10-Male_ice, Poèernická 272/96
30346;1146;Praha 10-Dubeè, Lipové nám. 3/5
30347;1146;Praha 10-Dubeè, Lipové nám. 3/5
30348;1146;Praha 10-Dubeè, Lipové nám. 3/5
30349;1146;Praha 10-Stra_nice, Na Tøebe_ínì 2299/69, SP_ Strojnická
30350;1146;Praha 10-Stra_nice, Na Tøebe_ínì 2299/69, SP_ Strojnická
30351;1146;Praha 10-Stra_nice, Na Tøebe_ínì 2299/69, SP_ Strojnická
